t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_deltaS_raw_cmd_deg,mpc_deltaD_raw_cmd_deg,mpc_filter_active,mpc_filter_steady,mpc_filter_alpha,mpc_filter_tau_s,mpc_hold_rule_active,mpc_cmd_change_norm_deg,mpc_improvement_frac,mpc_hold_cost,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_heading_to_roll_blend,mpc_e_psi_for_roll_deg,mpc_deadband_inside_scale,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,LD
5.3459999999999805,78.99933019688122,69.02635448115807,4.276582127346052,12.784006462471684,18.94475082275829,3.1576614095267703,18.95328669862943,6.456970740045013,-2.895138494707105,220.0265844667715,50.494076585431735,2.9016146585791054,0.9524346117648058,0.03733364508659811,0.0006931054201477767,-0.07494450218647,8.795058752378038,1.5760625114170048,1.0,0.3740459978580475,0.02797837381541729,0.0031141224317252636,0.0008562655441748918,-0.0003500530051886632,-0.00033730397329823065,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.471193952735751,-0.4017927949040495,-39.29730600815104,0.1795463274765579,-0.007202471325351493,-0.07072769663680238,,0.0,18.95328669862943,6.456970740045012,-2.895138494707104,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.1390602973013944,0.039712015332109295,-4.294003672993702,18.95328669862943,6.456970740045012,-2.895138494707104,0.0,-0.0,0.25,50.0,3.0,0.0,-0.49407658543174193,0.09838534142089461,-0.9524346117648008,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.49407658543174193,0.09838534142089461,-0.9524346117648008,2.1390602973013944,0.039712015332109295,-4.294003672993702,-4.276582127346052,13.369111454645445
5.351999999999981,79.0760432951912,69.14003578036483,4.295526738023898,12.78702382046579,18.949017202749243,3.1572064662200887,18.958433108071333,6.455299185388283,-2.865723451558966,220.14608887184437,50.4678819815538,2.902247198472123,0.9641668714220777,0.03861553034610024,0.00045147105728984,-0.07729075298299563,8.795058752378038,1.5760625114170048,1.0,0.37393292784690857,0.027972668533325196,0.003070610109716654,0.000773607921759712,-0.00029371625878672677,-0.0003340056236420759,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.47066449297793,-0.3966026217925628,-39.306835671713344,0.1623023406557796,-0.0060466040734056745,-0.07007412021582204,,0.0,18.958433108071333,6.455299185388283,-2.865723451558965,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.2125069124908987,0.02586738615501683,-4.428433941313828,18.958433108071333,6.455299185388283,-2.865723451558965,0.0,-0.0,0.25,50.0,3.0,0.0,-0.467881981553802,0.0977528015278768,-0.9641668714220657,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.467881981553802,0.0977528015278768,-0.9641668714220657,2.2125069124908987,0.02586738615501683,-4.428433941313828,-4.295526738023898,13.367796047110206
5.357999999999981,79.15277445240747,69.25374270741274,4.314468578082026,12.790026022354558,18.953293491883503,3.1567380707909765,18.963575820175965,6.453526390601517,-2.835412213783713,220.26553983113206,50.44088251953837,2.90282667848015,0.9762765970208132,0.03976850701789916,0.0002736489588086249,-0.07961513449245078,8.795058752378038,1.5760625114170048,1.0,0.37381240725517273,0.027966644738912583,0.0030257725156843662,0.0006915813301281357,-0.00023690909913330537,-0.00033063755875090427,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.4700201528073595,-0.39123986036520597,-39.31556464836929,0.14517195287196927,-0.004879787042877464,-0.06940514152947994,,0.0,18.963575820175965,6.453526390601517,-2.835412213783715,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.2785676096620175,0.01567893040788352,-4.5616111917838555,18.963575820175965,6.453526390601517,-2.835412213783715,0.0,-0.0,0.25,50.0,3.0,0.0,-0.440882519538377,0.09717332151985003,-0.9762765970208136,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.440882519538377,0.09717332151985003,-0.9762765970208136,2.2785676096620175,0.01567893040788352,-4.5616111917838555,-4.314468578082026,13.366365924298846
5.363999999999981,79.22952357627179,69.36747532273232,4.333407570184528,12.793012634138167,18.957580011849966,3.1562573089119215,18.96871484863497,6.451674960619276,-2.8042157285084515,220.3849375929052,50.413086181489554,2.9033754394903912,0.9887200291150182,0.04079344412288499,0.00015972389245029033,-0.08191707051508514,8.795058752378038,1.5760625114170048,1.0,0.37368616461753845,0.02796035272359848,0.002979617565870285,0.0006102115432273647,-0.00018019138007778905,-0.0003271949134716479,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.469290694064759,-0.38570712157531983,-39.32367209662362,0.12816080552761938,-0.003713543288968299,-0.06871971554861536,,0.0,18.96871484863497,6.451674960619275,-2.804215728508452,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.3372921800440625,0.009151504924803109,-4.693502410589935,18.96871484863497,6.451674960619275,-2.804215728508452,0.0,-0.0,0.25,50.0,3.0,0.0,-0.4130861814895468,0.09662456050960877,-0.9887200291150293,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.4130861814895468,0.09662456050960877,-0.9887200291150293,2.3372921800440625,0.009151504924803109,-4.693502410589935,-4.333407570184528,13.3648587452242
5.3699999999999815,79.30629057203839,69.48123368861421,4.352343642846191,12.795983260017932,18.961877059604436,3.1557650512344293,18.97385020157539,6.449766859568368,-2.7721452498569223,220.50428227649132,50.38450116340491,2.903915743858964,1.0014537142804107,0.041691240533039554,0.00010926126277099082,-0.08419596849159074,8.795058752378038,1.5760625114170048,1.0,0.373555451631546,0.027953876306414605,0.0029321680776774883,0.0005295020297616728,-0.00012397943063172996,-0.0003236808892252715,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.468496273269958,-0.38000806813816224,-39.331288174803845,0.11126986417982548,-0.0025564613781437423,-0.06801849012346894,,0.0,18.97385020157539,6.449766859568368,-2.7721452498569232,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.3887321252079152,0.00626020922104764,-4.824073646584609,18.97385020157539,6.449766859568368,-2.7721452498569232,0.0,-0.0,0.25,50.0,3.0,0.0,-0.3845011634049058,0.09608425614103622,-1.0014537142804159,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.3845011634049058,0.09608425614103622,-1.0014537142804159,2.3887321252079152,0.00626020922104764,-4.824073646584609,-4.352343642846191,13.363279122252747
5.375999999999982,79.3830753426927,69.59501786904721,4.371276729027037,12.79893754025741,18.966184905938952,3.1552618908639842,18.978981875294846,6.447823045102137,-2.7392123419078245,220.6235737264468,50.35513587495924,2.9044695901553785,1.0144345125766991,0.04246282356820195,0.00012124134166687288,-0.08645122758610765,8.795058752378038,1.5760625114170048,1.0,0.3734220564365387,0.02794724901497364,0.0028834352269768715,0.00044947926536306043,-6.886431744610271e-05,-0.00032009179215512437,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.467667987451325,-0.3741456370605549,-39.338598751956155,0.0945049329138405,-0.0014207534942375227,-0.06730066473579553,,0.0,18.978981875294846,6.447823045102137,-2.7392123419078236,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.4329405766666143,0.006946617180015429,-4.953290474408925,18.978981875294846,6.447823045102137,-2.7392123419078236,0.0,-0.0,0.25,50.0,3.0,0.0,-0.35513587495924526,0.09553040984462147,-1.0144345125767131,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.35513587495924526,0.09553040984462147,-1.0144345125767131,2.4329405766666143,0.006946617180015429,-4.953290474408925,-4.371276729027037,13.36167492680463
5.381999999999982,79.45987778917836,69.7088279295789,4.390206764561161,12.801875152233947,18.97050379742162,3.1547482120750976,18.98410986062943,6.445863488120364,-2.705428874608507,220.74281166027416,50.32499893941609,2.905058518200368,1.0276196068559902,0.043109137948300943,0.00019416600757418418,-0.08868224797093344,8.795058752378038,1.5760625114170048,1.0,0.37328729033470154,0.027940578882694245,0.0028334339149296284,0.00037013985446864137,-1.526143229884358e-05,-0.0003164299232951311,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.4668228629835856,-0.3681224295543035,-39.34574114880424,0.07786554371033474,-0.00031503182914512,-0.06656669830641634,,0.0,18.98410986062943,6.445863488120364,-2.7054288746085096,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.469971662884901,0.011124892758905928,-5.081118526467095,18.98410986062943,6.445863488120364,-2.7054288746085096,0.0,-0.0,0.25,50.0,3.0,0.0,-0.3249989394161048,0.09494148179963213,-1.0276196068559784,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.3249989394161048,0.09494148179963213,-1.0276196068559784,2.469971662884901,0.011124892758905928,-5.081118526467095,-4.390206764561161,13.36004139004819
5.387999999999982,79.5366978106009,69.8226639371509,4.40913368686319,12.804795807923286,18.97483395432081,3.154224155997913,18.989234137682775,6.443906914638686,-2.6708070247338593,220.86199554563885,50.29409919132847,2.905703446737305,1.0409665062170945,0.043631155931905426,0.0003260772990441711,-0.09088841579704655,8.795058752378038,1.5760625114170048,1.0,0.37315258383750916,0.027933877085447312,0.0027821799740195274,0.00029152251860132617,3.6518104510393576e-05,-0.0003126933968058832,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.465988586546157,-0.3619416165653575,-39.352864299043524,0.061360091680154875,0.0007542265034202024,-0.06581616949470455,,0.0,18.989234137682775,6.443906914638686,-2.670807024733859,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.499881090175367,0.018682853030256234,-5.207522631800928,18.989234137682775,6.443906914638686,-2.670807024733859,0.0,-0.0,0.25,50.0,3.0,0.0,-0.2940991913284847,0.09429655326269515,-1.040966506217103,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.2940991913284847,0.09429655326269515,-1.040966506217103,2.499881090175367,0.018682853030256234,-5.207522631800928,-4.40913368686319,13.358424349619199
5.393999999999982,79.61353530444971,69.93652595995407,4.428057433591926,12.80769925495082,18.9791755710811,3.153689661899649,18.994354679439695,6.441970794492951,-2.635359274050858,220.98112468411603,50.262445674315636,2.9064245304409937,1.0544330595468838,0.04402988374073837,0.0005146126945663718,-0.09306913447748151,8.795058752378038,1.5760625114170048,1.0,0.37301912903785706,0.027927192052006722,0.0027296971529722214,0.00021361670757295858,8.609799286740575e-05,-0.0003088823004454675,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.46518526123844,-0.3556067944091959,-39.36009295915044,0.04498661305712316,0.0017791836429194557,-0.06504907171452598,,0.0,18.994354679439695,6.441970794492951,-2.6353592740508573,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.795058752378038,1.5760625114170048,0.0,1.0,1.0,0.0,1.0,0.09725769862220665,0.0028556135195236198,58.62208743386649,2.522726510795994,0.029485135482508015,-5.332468608495189,18.994354679439695,6.441970794492951,-2.6353592740508573,0.0,-0.0,0.25,50.0,3.0,0.0,-0.2624456743156429,0.09357546955900631,-1.0544330595468807,,1,8.795058752378038,1.5760625114170048,50.0,3.0,0.0,-0.2624456743156429,0.09357546955900631,-1.0544330595468807,2.522726510795994,0.029485135482508015,-5.332468608495189,-4.428057433591926,13.356843335456405
5.399999999999983,79.69039016680222,70.05041406726545,4.446977941489325,12.810585275068808,18.98352881567967,3.1531444911638604,18.999471451760314,6.4400712844677095,-2.5990984051130654,221.1001982108313,50.2300476375183,2.907241023998332,1.0679774599049376,0.04430634422293822,0.0007570803591740818,-0.09522378887552846,8.519193084460916,1.1389512269053386,1.0,0.37549886107444763,0.027953177814483643,0.002985701896250248,0.0012720846101937156,-0.002418912493992981,-0.00026548871414563,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.490320371914674,-0.3829655786766073,-39.64125784518305,0.26803902596040396,-0.05001287951962154,-0.055940725776281654,,0.0,18.999471451760307,6.4400712844677095,-2.599098405113065,1.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.538566529628197,0.043377509332923364,-5.45592121181258,18.999471451760307,6.4400712844677095,-2.599098405113065,0.0,-0.0,0.25,50.0,3.0,0.0,-0.2300476375182825,0.09275897600166783,-1.067977459904938,68.05390298671065,0,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.2300476375182825,0.09275897600166783,-1.067977459904938,2.538566529628197,0.043377509332923364,-5.45592121181258,-4.446977941489325,13.43313678203295
5.405999999999983,79.76726242523355,70.1643282866044,4.465893923479692,12.81349772183201,18.98787939966033,3.1521841269180872,19.00457898058145,6.43657314919192,-2.5622040475292898,221.21908861535942,50.196953624559576,2.9077242848796416,1.0818657637501496,0.04622977304694532,-0.0015229950860458532,-0.09707663886724253,8.519193084460916,1.1389512269053386,1.0,0.37524914741516113,0.0279420224326849,0.0029311031103134155,0.001161772234023896,-0.002250171816604592,-0.00026185279529922483,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.487564183859371,-0.3762721992285138,-39.6363720945937,0.24492690363429467,-0.0465490529945718,-0.055204275401287285,,0.0,19.00457898058145,6.43657314919192,-2.5622040475292875,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.648770883437615,-0.08726119064959105,-5.562081696408646,19.00457898058145,6.43657314919192,-2.5622040475292875,0.0,-0.0,0.25,50.0,3.0,0.0,-0.1969536245595691,0.09227571512035837,-1.0818657637501587,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.1969536245595691,0.09227571512035837,-1.0818657637501587,2.648770883437615,-0.08726119064959105,-5.562081696408646,-4.465893923479692,13.429562885763675
5.411999999999983,79.84415210108394,70.27826864164048,4.484804175349418,12.8163909846331,18.992240773435007,3.1512358508479292,19.009682367599922,6.432377817068775,-2.524547200329988,221.33791452668663,50.163211578462246,2.907475913993722,1.0963526685261171,0.0479808402895574,-0.003616041249830655,-0.0989072060041424,8.519193084460916,1.1389512269053386,1.0,0.3749474287033081,0.027928827454447747,0.002875405363738537,0.00105294802701716,-0.0020710040313530157,-0.00025819511677676183,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.483928154273322,-0.3694013942212122,-39.62599004171879,0.222103626345934,-0.04286564158254623,-0.05446239535999067,,0.0,19.009682367599922,6.432377817068775,-2.5245472003299865,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.749099646082898,-0.20718390216050783,-5.666965467468356,19.009682367599922,6.432377817068775,-2.5245472003299865,0.0,-0.0,0.25,50.0,3.0,0.0,-0.16321157846223855,0.09252408600627815,-1.096352668526123,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.16321157846223855,0.09252408600627815,-1.096352668526123,2.749099646082898,-0.20718390216050783,-5.666965467468356,-4.484804175349418,13.425104556030927
5.417999999999983,79.92105907757943,70.39223519816647,4.503708793754354,12.819264518361617,18.996613287393277,3.1503075327994,19.014781979517263,6.427571461054914,-2.486139959523993,221.45668440875187,50.128830129744316,2.9065624035195583,1.1113801490206783,0.04956173098391105,-0.005512598231596478,-0.10071522371975133,8.519193084460916,1.1389512269053386,1.0,0.3746000826358795,0.027913857375383377,0.0028186156414449215,0.0009456270677856083,-0.0018837447404896667,-0.0002545064992904392,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.4795192801183035,-0.3623606607467027,-39.61077383915147,0.19957290966837923,-0.03901067065908998,-0.053713143715152095,,0.0,19.014781979517263,6.427571461054914,-2.486139959523993,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.839678010740868,-0.3158486128217593,-5.770557251857631,19.014781979517263,6.427571461054914,-2.486139959523993,0.0,-0.0,0.25,50.0,3.0,0.0,-0.1288301297443013,0.0934375964804417,-1.1113801490206754,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.1288301297443013,0.0934375964804417,-1.1113801490206754,2.839678010740868,-0.3158486128217593,-5.770557251857631,-4.503708793754354,13.419860881220636
5.4239999999999835,79.99798323488379,70.50622802405815,4.522607919553253,12.822117847598673,19.000997286013355,3.149406039258591,19.019878163220344,6.4222401581239525,-2.4469946466808605,221.5754062730445,50.09381810802177,2.905053046691895,1.1268909331968058,0.05097469730342965,-0.007205684894907018,-0.10250031213426783,8.519193084460916,1.1389512269053386,1.0,0.3742135465145111,0.027897363652586937,0.002760739531368017,0.0008398611861192502,-0.0016906973610694312,-0.0002507769248821833,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.474446716557703,-0.35515721676903944,-39.59139310973626,0.17734623210154923,-0.035031602108588106,-0.05295439706098482,,0.0,19.019878163220344,6.4222401581239525,-2.4469946466808574,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.9206350174434172,-0.41285533297934024,-5.8728352840671265,19.019878163220344,6.4222401581239525,-2.4469946466808574,0.0,-0.0,0.25,50.0,3.0,0.0,-0.0938181080217646,0.0949469533081051,-1.1268909331968189,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.0938181080217646,0.0949469533081051,-1.1268909331968189,2.9206350174434172,-0.41285533297934024,-5.8728352840671265,-4.522607919553253,13.413939437958687
5.429999999999984,80.07492445051403,70.62024718924434,4.541501731809732,12.824950564302341,19.00539310786791,3.148537249270518,19.024971245593903,6.416469123386558,-2.4071238323272253,221.69408767360085,50.058184571090216,2.903019112020982,1.1428285199666954,0.052222030836991784,-0.008690577594300933,-0.10426199233873672,8.519193084460916,1.1389512269053386,1.0,0.3737940490245819,0.027879584704637528,0.002701790537685156,0.0007356647419656463,-0.0014939094304208152,-0.00024700307041647314,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.468817916276744,-0.3477987992499293,-39.56849683857415,0.1554271751849346,-0.030970694931234482,-0.05218544169217596,,0.0,19.024971245593903,6.416469123386556,-2.407123832327225,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,2.9921019645616673,-0.49793341768439964,-5.973772124634937,19.024971245593903,6.416469123386556,-2.407123832327225,0.0,-0.0,0.25,50.0,3.0,0.0,-0.05818457109020869,0.09698088797901816,-1.1428285199666846,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.05818457109020869,0.09698088797901816,-1.1428285199666846,2.9921019645616673,-0.49793341768439964,-5.973772124634937,-4.541501731809732,13.407446810439916
5.435999999999984,80.15188259973147,70.73429276566053,4.560390441865202,12.827762323974447,19.00980108327974,3.147706037194642,19.030061528572567,6.4103419063733496,-2.3665403588415863,221.81273559102033,50.02193882698578,2.9005330797700095,1.1591371887442876,0.05330607663170968,-0.00996478380227935,-0.10599970093696184,8.519193084460916,1.1389512269053386,1.0,0.3733477294445038,0.02786078688979149,0.002641774248331785,0.0006330636073069999,-0.0012956317677226227,-0.00024317456609377323,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.462735147899082,-0.3402918374384095,-39.54272632826896,0.1338217567245105,-0.0268745150606574,-0.051404072592042514,,0.0,19.030061528572567,6.4103419063733496,-2.366540358841587,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,3.0542132133979076,-0.5709400556309318,-6.073335493336831,19.030061528572567,6.4103419063733496,-2.366540358841587,0.0,-0.0,0.25,50.0,3.0,0.0,-0.02193882698577454,0.09946692022999049,-1.159137188744296,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,-0.02193882698577454,0.09946692022999049,-1.159137188744296,3.0542132133979076,-0.5709400556309318,-6.073335493336831,-4.560390441865202,13.400473250140061
5.441999999999984,80.22885755590792,70.84836482719113,4.579274287474493,12.830552841341998,19.014221531674693,3.1469163454677234,19.035149289060623,6.403939863504535,-2.3252573599616446,221.93135642980542,49.98509045659889,2.8976678839888868,1.1757620124828194,0.05422920888150539,-0.011027882897884913,-0.1077127877130508,8.519193084460916,1.1389512269053386,1.0,0.3728804886341095,0.02784118813753128,0.002580709755420685,0.0005320811841671674,-0.0010976159181380473,-0.00023928796596016052,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.45630120688638,-0.33264395557669085,-39.51469863400951,0.11253548048314573,-0.02277936611253657,-0.05060954422831275,,0.0,19.035149289060623,6.403939863504535,-2.325257359961643,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,3.1071047952436186,-0.6318511470133054,-6.171488135546402,19.035149289060623,6.403939863504535,-2.325257359961643,0.0,0.0,0.25,50.0,3.0,0.0,0.014909543401103065,0.10233211601111325,-1.1757620124828065,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,0.014909543401103065,0.10233211601111325,-1.1757620124828065,3.1071047952436186,-0.6318511470133054,-6.171488135546402,-4.579274287474493,13.393124129334423
5.447999999999984,80.30584919087946,70.96246344960949,4.598153527138178,12.833321888661555,19.01865476286283,3.146171143411998,19.040234776607324,6.397341359833187,-2.2832882787961424,222.0499559633503,49.94764932727551,2.8944962282435274,1.192648867568382,0.05499385338423271,-0.011881435040998164,-0.10940054475535778,8.519193084460916,1.1389512269053386,1.0,0.3723981976509094,0.027821030591726303,0.0025186114944517612,0.00043273530865448506,-0.0009018138195284963,-0.00023533844441249089,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.449613724998155,-0.3248618096718484,-39.4850293043873,0.091572679987681,-0.01872578996971769,-0.049800817331017946,,0.0,19.04023477660732,6.397341359833187,-2.28328827879614,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,3.1509156980777737,-0.6807560824080411,-6.268189490914074,19.04023477660732,6.397341359833187,-2.28328827879614,0.0,0.0,0.25,50.0,3.0,0.0,0.05235067272448646,0.10550377175647263,-1.19264886756838,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,0.05235067272448646,0.10550377175647263,-1.19264886756838,3.1509156980777737,-0.6807560824080411,-6.268189490914074,-4.598153527138178,13.38549254755706
5.453999999999985,80.38285737526931,71.0765887105011,4.617028434508265,12.836069288675466,19.023101070648906,3.14547252214354,19.045318210003686,6.390621399220837,-2.2406468789204395,222.16853925368252,49.90962560259837,2.891089919304985,1.209744443509684,0.05560245139204066,-0.012528818698885322,-0.11106220437594089,8.519193084460916,1.1389512269053386,1.0,0.3719063997268677,0.027800543357729912,0.0024554855190217495,0.0003350395066577625,-0.0007097610198212609,-0.00023132131019669422,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.442765287330241,-0.3169507023455366,-39.454300578416486,0.07093678161046735,-0.014745763837053578,-0.0489768786581691,,0.0,19.04531821000369,6.390621399220837,-2.240646878920439,0.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.519193084460916,1.1389512269053386,0.0,0.0,1.0,0.0,0.0,0.5168831026284364,0.03137935344341376,70.2585715353477,3.185785795345239,-0.7178484337307164,-6.363395574160796,19.04531821000369,6.390621399220837,-2.240646878920439,0.0,0.0,0.25,50.0,3.0,0.0,0.09037439740163222,0.10891008069501495,-1.2097444435096918,,1,8.519193084460916,1.1389512269053386,50.0,3.0,0.0,0.09037439740163222,0.10891008069501495,-1.2097444435096918,3.185785795345239,-0.7178484337307164,-6.363395574160796,-4.617028434508265,13.377666577997278
5.459999999999985,80.45988197878881,71.19074068917381,4.6358992931906595,12.83879491502746,19.02756073549077,3.1448217209355676,19.050399781388922,6.38385111607358,-2.1973472548731374,222.28711074633014,49.87102974701058,2.8875192715922435,1.2269962483078392,0.05605747576153084,-0.012975070871168342,-0.11269697049296168,8.518148257682029,0.4109486842013722,1.0,0.3710888624191284,0.02787304309487343,0.0029057133942842484,0.0020910365858664796,-0.00047668262046527635,-0.00017061091669674875,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.42016810482519,-0.36283341323656554,-39.39032008558035,0.4429643885236851,-0.009908688359003277,-0.03614215117079085,,0.0,19.05039978138892,6.383851116073578,-2.197347254873132,1.0,4.0,25.0,0.06,0.06,3.5,3.0,1.0,0.25,0.5,8.518148257682029,0.4109486842013722,0.0,0.0,1.0,0.0,0.0,0.728003292469504,0.00796015362173233,81.81084872774662,3.2118567712926276,-0.7434167998010783,-6.457060773157076,19.05039978138892,6.383851116073578,-2.197347254873132,0.0,0.0,0.25,50.0,3.0,0.0,0.12897025298940434,0.11248072840775647,-1.2269962483078416,81.15962180394945,0,8.518148257682029,0.4109486842013722,50.0,3.0,0.0,0.12897025298940434,0.11248072840775647,-1.2269962483078416,3.2118567712926276,-0.7434167998010783,-6.457060773157076,-4.6358992931906595,13.313539578582334
